name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.12.mlp.up_proj,548,3040.798796652335,13.568485471261397,387.165732485277,0.9834222543910928,0.12732369300840096
model.layers.12.mlp.up_proj,813,,16.382139395356987,424.1858496520447,0.9838597823110755,
model.layers.12.self_attn.k_proj,0,8.29022637172188,-65.52182906615214,6.981369716261158,0.47505263276916454,0.8421205167659526
model.layers.12.self_attn.k_proj,262,42.6862100935133,21.223315158801682,35.644850311915896,0.9533992320822225,0.8350436882034784
model.layers.12.self_attn.k_proj,548,46.434964857217196,57.0233606359355,32.807977122715194,0.9932673960726758,0.7065360601347798
model.layers.12.self_attn.k_proj,813,48.789863528685295,61.52086770886847,32.30970440656716,0.9859206048924314,0.6622216597833099
model.layers.12.self_attn.o_proj,0,117.49151959386258,4.2568112298132315,124.2370109035494,0.7321175259007062,1.0574125803547714
model.layers.12.self_attn.o_proj,262,323.69442622966915,5.3705836086144485,336.70020119803723,0.7450295122722407,1.0401791749084373
model.layers.12.self_attn.o_proj,548,2345.436752965567,12.987008862423071,399.68589584296376,0.9860262304950359,0.17041000800281716
model.layers.12.self_attn.o_proj,813,,18.5017085052766,407.0971023434441,0.984132791140162,
model.layers.12.self_attn.q_proj,0,29.382445656446194,0.12477307356707387,29.674594001389497,0.012338453984245046,1.0099429553400436
model.layers.12.self_attn.q_proj,262,37.2919299839619,5.08042184834575,38.04602969729104,0.7169794971564452,1.020221525505745
model.layers.12.self_attn.q_proj,548,47.537785955770175,34.05541701558389,37.76433482930763,0.9923198698577566,0.7944066823903851
model.layers.12.self_attn.q_proj,813,46.52212379351919,27.200470725754883,38.3522185576278,0.987785078818035,0.8243866666072217
model.layers.12.self_attn.v_proj,0,5.324150830967832,-38.03734439174984,4.6201543151643465,0.20793282029273308,0.867772995515322
model.layers.12.self_attn.v_proj,262,73.16497721003611,104.47833899464743,25.84979507820978,0.9116352761426958,0.35330831859623596
model.layers.12.self_attn.v_proj,548,169.33422535810485,180.33509328218008,22.739177396826534,0.9479941125013907,0.1342857732908876
model.layers.12.self_attn.v_proj,813,,242.54939166850636,21.862339932595987,0.9631961390728019,
model.layers.16.mlp.down_proj,0,99.60704828798801,3.8618469729919283,101.77002165507054,0.8571673461355769,1.0217150633841579
model.layers.16.mlp.down_proj,262,521.4343169123935,7.33361847730948,377.5539320949231,0.9707449878322717,0.7240680558398234
model.layers.16.mlp.down_proj,548,770.4243887015127,8.653185490651301,413.8287403519461,0.9970021443234207,0.5371438734557983
model.layers.16.mlp.down_proj,813,782.7220393186,7.650906401213186,440.9993657798285,0.9959565621421521,0.5634175909544354
model.layers.16.mlp.gate_proj,0,737.0060811093539,3.7688039103585904,568.3893157508261,0.9988754469307881,0.771213875054161
model.layers.16.mlp.gate_proj,262,3433.2283578029833,10.314691237305958,620.6908067994855,0.9930235678543763,0.18078925783913846
model.layers.16.mlp.gate_proj,548,5637.415062492089,9.912151109154086,678.8896332174021,0.9986398590956481,0.12042569611989692
model.layers.16.mlp.gate_proj,813,6960.042798924956,9.633770062000828,693.2267573950624,0.9968062313019012,0.09960093312962641
model.layers.16.mlp.up_proj,0,188.17616008807687,2.0148765561187045,198.49846180260883,0.7234127532420707,1.0548544603615067
model.layers.16.mlp.up_proj,262,858.2286849048153,7.985777561518767,485.26944272814376,0.9898495728708916,0.5654313952253462
model.layers.16.mlp.up_proj,548,1167.2661956473273,8.884185256982253,507.71074794611064,0.9975154685289788,0.4349571244668411
model.layers.16.mlp.up_proj,813,1273.7681690837783,8.536007805167769,533.992661778653,0.9960863627148849,0.41922280265705963
model.layers.16.self_attn.k_proj,0,3.041935994714984,-171.8169457532858,3.1513289688177197,0.8788273277793562,1.0359616291377574
